username,postshortcode,comment_id,comment,comment_likes_count,comment_time
pinkey_chaubey,C_aResGO7Rg,18451624159012975,♥️♥️,1,2024-09-04 07:59:21
aanchalnavneetjain,C_aResGO7Rg,18020456891423271,😍,1,2024-09-02 11:44:15
_.manish_kushwaha_bawri,C_aResGO7Rg,18137531944346954,❤️🙌🔥,1,2024-09-02 11:02:14
ishika_jain.___,C_aResGO7Rg,18026033531346371,Petition for you to wear traditional only🔥❣️,1,2024-09-02 10:55:34
harshita_chaubey03,C_aResGO7Rg,17891792426997414,❤️❤️,1,2024-09-02 10:32:10
shailandrachaubey,C_aResGO7Rg,17860118310230619,❤️,1,2024-09-02 10:12:00
parashar7621,C_aResGO7Rg,18451578451030051,Om namah shivay🙏🏻,1,2024-09-02 10:07:41
arun.samadhiya05,C_aResGO7Rg,18039816905310881,Jai ho maharaj ki❤️,1,2024-09-02 10:01:31
_nikhil_joshi_45,C_aResGO7Rg,17910307806005058,🙏🏻🙏🏻,1,2024-09-02 09:57:33
avaneesh_chaubey_92,C8tVnJkS2eI,17885209794121400,❤️,0,2024-10-13 15:09:57
avaneesh_chaubey_92,C8tVnJkS2eI,18166780714313737,❤️❤️,0,2024-10-13 15:09:56
avaneesh_chaubey_92,C8tVnJkS2eI,18063290458679655,❤️❤️❤️,0,2024-10-13 15:09:56
avaneesh_chaubey_92,C8tVnJkS2eI,18071845564609851,❤️❤️❤️,0,2024-10-13 15:09:55
avaneesh_chaubey_92,C8tVnJkS2eI,18042771719105738,❤️❤️❤️,0,2024-10-13 15:09:54
avaneesh_chaubey_92,C8tVnJkS2eI,18023201213220680,❤️❤️❤️,0,2024-10-13 15:09:54
pinkey_chaubey,C8tVnJkS2eI,18042349504884270,Mera Hero ♥️♥️🥰🥰,1,2024-06-27 14:25:53
official_ayaz_ft,C8tVnJkS2eI,18008300321303427,🔥🔥,1,2024-06-27 08:18:03
elpapa_joe,C8g1rxsSu1j,18035733295838884,approval kya proposal aajayega,1,2024-06-22 17:50:12
official_ayaz_ft,C8g1rxsSu1j,17974962446713463,🔥🔥,1,2024-06-22 12:49:10
shailandrachaubey,C8g1rxsSu1j,18032476801880243,❤️😍😍😍,1,2024-06-22 11:47:43
pinkey_chaubey,C8g1rxsSu1j,18018831500352267,❤️❤️,1,2024-06-22 11:01:43
harshita_chaubey03,C8g1rxsSu1j,17980451786558479,❤️🔥,1,2024-06-22 10:43:05
vikashyadav_0004,C8g1rxsSu1j,17865305769152262,🔥❤️,1,2024-06-22 10:18:51
sanskar.parashar7954,C8g1rxsSu1j,17857967460144752,❤️❤️,1,2024-06-22 10:07:52
aanchalnavneetjain,C8g1rxsSu1j,17999333420425707,❤️😍,1,2024-06-22 09:44:04
kush_pathak,C8g1rxsSu1j,17997850097437901,🔥🔥,1,2024-06-22 09:34:39
6637.shivam,C6kzhBLv9e7,18032792084066112,Bhai jo bhi cheej post krta ha bo khud ma ek brand bn jata ha,1,2024-05-31 11:41:10
parashar7621,C6kzhBLv9e7,18432679324051719,🔥❤️,1,2024-05-05 16:54:43
elpapa_joe,C6kzhBLv9e7,17964044642745910,sexxy fs my guy,1,2024-05-05 15:27:16
official_ayaz_ft,C6kzhBLv9e7,18056093839580807,🔥🔥,1,2024-05-05 06:29:57
harshita_chaubey03,C6kzhBLv9e7,18123723145354937,🔥,1,2024-05-05 06:14:48
sumitkashyap._,C6kzhBLv9e7,18062274622552755,😍,1,2024-05-05 05:49:22
official_ayaz_ft,C4fiYgvPdfc,17905811933853018,Chhote 🔥,1,2024-03-14 18:01:12
aanchalnavneetjain,C4fiYgvPdfc,17999568854295589,🔥👏,1,2024-03-14 15:29:13
__.priyanshu.___,C4fiYgvPdfc,18012895367057213,Chikku❤️,1,2024-03-14 13:11:10
lomash_dixit,C4fiYgvPdfc,17953144529642216,❤️❤️🙌🔥,1,2024-03-14 11:43:55
official_ayaz_ft,C4V6l7MP2Q5,17896205411973528,🔥🔥,1,2024-03-12 23:35:17
official_ayaz_ft,C3jUw78PNHT,17967023945702153,🔥🔥,1,2024-02-20 10:15:45
aanchalnavneetjain,C3jUw78PNHT,17902374464859113,🔥,1,2024-02-20 05:45:40
mr_akash_bajpei,C3jUw78PNHT,17999664464244593,Laadle 🔥,1,2024-02-20 04:38:18
kavi_chaturvedi18,C3jUw78PNHT,18051878656514233,🫶🏻🔥🔥,1,2024-02-20 02:33:29
vikashyadav_0004,C3jUw78PNHT,18048113188590744,❤️🔥,1,2024-02-20 02:27:09
gauravv_07__,C3jUw78PNHT,18025913497928777,🔥🔥,1,2024-02-20 02:26:54
pinkey_chaubey,C3EzCp1PYNu,18416763553026828,👌❤️,1,2024-02-10 10:54:27
mr_akash_bajpei,C3EzCp1PYNu,18255934663226053,🔥🔥,1,2024-02-08 08:34:17
official_ayaz_ft,C3EzCp1PYNu,18079981828403149,🔥🔥,1,2024-02-08 06:22:59
sana.9918shaikh,C3DPosQPrWX,17845742133188523,All good family 😍😍😍😍,0,2024-03-27 10:15:32
priyankabittu.rawat,C3DPosQPrWX,18023786957066879,Congratulations,0,2024-03-21 06:33:36
kamalsainis,C3DPosQPrWX,18093590545370584,😍,1,2024-02-18 21:04:25
gayatrichouhan1470,C3DPosQPrWX,18013997003140802,Congratulations ji,0,2024-02-18 17:03:15
umabatra_07,C3DPosQPrWX,18398626702066394,Congratulations,0,2024-02-14 04:59:57
preeti_birani,C3DPosQPrWX,17990698211551727,Congratulations 🎉👏,0,2024-02-12 14:27:30
aayat.hamid.10,C3DPosQPrWX,18071349820463075,Congratulations dear,0,2024-02-12 06:02:19
puna_mpaul,C3DPosQPrWX,18014224793136160,Congratulations,0,2024-02-10 16:34:30
sentivandu,C3DPosQPrWX,18026827819787874,Congratulations 💐,0,2024-02-10 14:38:02
kiledar.raghav,C1pSQ8Av6iE,17879083031993479,Nic pic diyar👍,1,2024-01-06 05:56:14
rishi_pandit_091,C1pSQ8Av6iE,18007514303029439,🔥🔥🔥,1,2024-01-05 17:15:13
venkateshmalviya_,C1pSQ8Av6iE,17876211098963502,🔥🔥,1,2024-01-03 20:20:00
shivam_deolia,C1pSQ8Av6iE,17982524777428389,Chomtu🔥✨,1,2024-01-03 17:17:08
__.anag.__,C1pSQ8Av6iE,18121944496330829,Chikki 🔥,1,2024-01-03 17:04:02
official_ayaz_ft,C1pSQ8Av6iE,18210306973281348,🔥🔥🔥,1,2024-01-03 16:54:34
madhav_kiledar_,C1pSQ8Av6iE,18042560380545459,Chikku dadaaa ❤️‍🔥,1,2024-01-03 16:48:49
lomash_dixit,C1pSQ8Av6iE,17860979511073361,🔥🔥,1,2024-01-03 16:39:57
ishika_jain.___,C1NZ6h3Sg1Q,17911517981790711,😍😍,1,2023-12-24 05:03:30
shivam_deolia,C1NZ6h3Sg1Q,18032159164735866,🔥🔥,1,2023-12-23 21:18:45
chaubey.shiva,CzyzTFDPNA0,18007792019109052,🔥,1,2023-11-19 07:07:42
parashar7621,CzyzTFDPNA0,18201412252286104,🥳🥳,1,2023-11-19 02:49:31
maharaj_gaurav_sharma,CzyzTFDPNA0,17981052038547791,🔥🔥,1,2023-11-18 23:37:32
pankajsadh1987,CzyzTFDPNA0,17898818597909499,Happy Birthday 🎂 yrr,1,2023-11-18 18:05:36
official_ayaz_ft,CzyzTFDPNA0,17906358482794907,🔥🔥,1,2023-11-18 17:18:58
vedadhisha,CzyzTFDPNA0,18046525168495610,Happy birthday bhaiya 🎂✨,1,2023-11-18 17:08:45
abhay.tiwarii,CzyzTFDPNA0,17988928244250352,❤️❤️,1,2023-11-18 17:04:15
raaaj.nayak,CzyzTFDPNA0,18010894294885343,🔥🔥,1,2023-11-18 16:59:13
harshita_chaubey03,CzyzTFDPNA0,18075907783384533,😍❤🧿,1,2023-11-18 16:30:07
ramankiledar,CzyzTFDPNA0,18012707438005769,🔥🔥🔥,1,2023-11-18 16:27:19
__.priyanshu.___,CznUFY4vt58,18026651647785014,Bhai❤️,1,2023-11-14 15:59:45
aanchalnavneetjain,CznUFY4vt58,18009144251028728,❤️🔥,1,2023-11-14 07:54:44
harshita_chaubey03,CznUFY4vt58,17901638153810408,"Laal phool, neela phool shubh bhaiya beautifool😂🧿🔥",1,2023-11-14 06:53:37
official_ayaz_ft,CznUFY4vt58,17921059166728480,🔥🔥🔥,1,2023-11-14 06:21:15
shivam_deolia,CznUFY4vt58,17888433113946959,🔥🔥,1,2023-11-14 06:13:08
madhav_kiledar_,CznUFY4vt58,18002693825010402,🔥🔥,1,2023-11-14 05:13:30
parashar7621,Cyui59EvlLV,18026622193663707,😍🔥,1,2023-10-23 13:49:16
dmanya13,Cyui59EvlLV,18007851104067496,Genz🫡,1,2023-10-23 07:48:11
shivam_deolia,Cyui59EvlLV,17997505721259860,🙌🔥❤️,1,2023-10-23 06:30:23
official_ayaz_ft,CyqIQuTRe4sxRNOFOeeitWlXy4MT4BHzreZE380,17857754256019386,🔥🔥🔥,0,2023-10-21 17:26:11
priyajain1726,CyqIQuTRe4sxRNOFOeeitWlXy4MT4BHzreZE380,17876237660978264,@send_life_of_mountain_,0,2023-10-21 11:57:20
aanchalnavneetjain,CyqIQuTRe4sxRNOFOeeitWlXy4MT4BHzreZE380,18002880338119718,Tom & Jerry 😂,1,2023-10-21 11:46:41
shubhh_chaubey,CyqIQuTRe4sxRNOFOeeitWlXy4MT4BHzreZE380,17954978321675759,Ye baat 🤝🔥♥️,1,2023-10-21 11:04:49
nai__na__x,Cu1otDDMN38,17932386707784117,HAR HAR MAHADEV 🙏🙏❤️❤️,1,2023-11-23 18:42:42
_mschiiku,Cu1otDDMN38,17874129023919107,Kha ka hai yai,1,2023-09-26 04:30:30
falguni_divyaparashar,Cu1otDDMN38,17871699761935321,Om,1,2023-09-25 09:08:26
pallabee___,Cu1otDDMN38,17895075998814454,🙏,1,2023-09-16 18:15:53
pink_patakka,Cu1otDDMN38,18019726369687770,🙏🙏🙏🙏🙏,1,2023-09-10 09:45:10
alexdelej,Cu1otDDMN38,17985579839481548,Send reels on  @treveling__promotion__hub❤️,2,2023-07-19 13:27:06
sharma_0295,Cu1otDDMN38,17995839650069295,🔥,3,2023-07-19 12:24:54
mahisanjeet.vishwakarma.712161,Cu1otDDMN38,18011133427765439,🙌🙌,3,2023-07-19 12:02:40
6637.shivam,CuMxIF4P8cC,17859351419978309,Bhai aap police ma ho jao mja aa jayega 🙏🙏🙏,0,2023-07-07 07:12:32
6637.shivam,CuMxIF4P8cC,17878481603911194,Bhai aap kya job krte itna pesa kha se aata ha👏👏🤷,1,2023-07-07 07:10:04
official_ayaz_ft,CuMxIF4P8cC,17983956644493967,🔥🔥🔥,1,2023-07-04 13:40:55
kiledar.raghav,CuMxIF4P8cC,17846337789012539,Chiku mraaj from Rawarpura,1,2023-07-03 05:06:36
shivam_deolia,CuB0aeoNO6p,17961918365572035,😍🔥❤️,1,2023-06-28 13:05:02
official_ayaz_ft,CuB0aeoNO6p,17970761873452596,🔥🔥🔥,1,2023-06-28 12:22:08
kiledar.raghav,CuB0aeoNO6p,17983295618193263,Jay ho,1,2023-06-28 09:28:48
lomash_dixit,CuB0aeoNO6p,17922137939739062,❤️🙏,1,2023-06-28 09:13:54
rocky41sss09,CuB0aeoNO6p,18041251810440762,Send pic to @hot_promo_club,1,2023-06-28 09:12:22
shivam_deolia,CtMPzIVPK_r,17962631522586992,चाँद पर प्लॉटिंग 🔥🔥,1,2023-06-07 16:07:17
official_ayaz_ft,CtMPzIVPK_r,17992330261975378,🔥🔥🔥,1,2023-06-07 16:04:58
harshita_chaubey03,CtMPzIVPK_r,17977898951260965,Chuukuuu bhaiiii🔥❤️😂,1,2023-06-07 15:26:57
shivam_deolia,CrsvG8ZvsP7,17868434819911658,🔥🔥,1,2023-05-01 17:05:23
official_ayaz_ft,CrsvG8ZvsP7,17988188359970411,🔥🔥,1,2023-05-01 12:48:06
indrajitkumar07,CqwccPMPayc,17901164666704057,Bhai apna inbox message check ❤️kro ❤️❤️❤️,0,2023-04-21 09:28:46
indrajitkumar07,CqwccPMPayc,18001427506735968,Amazing post bro ❤️❤️,0,2023-04-21 09:28:42
official_ayaz_ft,CqwccPMPayc,17984505835963490,🔥🔥,1,2023-04-08 04:42:36
harshita_chaubey03,CqwccPMPayc,18038724496453454,🔥🔥,1,2023-04-08 04:02:06
__r_s.______,CqwccPMPayc,17984518951955161,❤️❤️❤️❤️❤️,1,2023-04-08 02:36:46
piyush_rajak3,CqwccPMPayc,17984729185950273,🔥🔥🔥❤️🔥🔥🔥,1,2023-04-08 01:41:19
indrajitkumar07,CqHgbqgP0wt,18264829819178058,Bhai apna inbox message check kro ❤️❤️❤️,0,2023-04-21 09:28:55
indrajitkumar07,CqHgbqgP0wt,17952595751553105,Sandar bro ❤️❤️,0,2023-04-21 09:28:52
rishi_pandit_091,CqHgbqgP0wt,18249836959152642,Bhai 🔥🔥,1,2023-03-23 10:47:47
harshita_chaubey03,CqHgbqgP0wt,17977629161102792,❤️🔥,1,2023-03-23 08:48:24
aakash_jain_patna,CqHgbqgP0wt,17927026772660666,🔥,1,2023-03-23 05:56:29
_.manish_kushwaha_bawri,CqHgbqgP0wt,18180626017260181,🔥🔥🔥,1,2023-03-23 05:19:37
shivam_deolia,CqHgbqgP0wt,17967741410104289,🔥🔥,1,2023-03-23 04:59:10
aayushhh._.94,CqHgbqgP0wt,18252601792146070,❤️❤️,1,2023-03-23 04:25:37
aayushhh._.94,CqHgbqgP0wt,17979536386911815,😍😍😍,1,2023-03-23 04:25:35
waseemmalik6643,CqHgbqgP0wt,17947094990554168,"likes follower or views chahiye ho to  no.ya id pr msg kre 
7906175943
malikrana2023
Follower 👇
1k follower 100₹
10k views 250₹
1k post likes 40₹",0,2023-03-23 04:06:48
indrajitkumar07,CpzN1gxvK8q,18069542410344317,Bhai apna inbox message check kro ❤️❤️,0,2023-04-21 09:29:08
indrajitkumar07,CpzN1gxvK8q,18186248761271174,Gajb bro ❤️❤️,0,2023-04-21 09:29:06
rishi_pandit_091,CpzN1gxvK8q,17965173728141941,🔥🔥🔥,1,2023-03-15 09:40:36
rishi_pandit_091,CpzN1gxvK8q,17949870194371707,❤️❤️❤️,1,2023-03-15 09:40:35
shresth_sharma__,CpzN1gxvK8q,17974022225141362,pols agai pols🔥,1,2023-03-15 09:14:38
niranjan_manishh,CpzN1gxvK8q,17978386688042027,Sandarrrrr🔥😍,1,2023-03-15 09:02:07
harshita_chaubey03,CpzN1gxvK8q,17911579880711324,😍🔥,1,2023-03-15 07:58:37
lomash_dixit,CpzN1gxvK8q,18002818132583040,😎💙,1,2023-03-15 07:20:39
harshita_chaubey03,CokUT5wvL8o,17990589661748568,❤🔥🔥,1,2023-02-13 10:28:28
chaubey.shiva,CokUT5wvL8o,17971168442116404,🔥,1,2023-02-12 16:10:26
niranjan_manishh,CokUT5wvL8o,17960546045509171,Chikku....🔥🔥🙌,1,2023-02-12 15:58:05
harshita_chaubey03,CokUT5wvL8o,17861656943884326,🔥🔥,1,2023-02-12 15:37:53
shivam_deolia,CokUT5wvL8o,18332907568070332,🔥🔥,1,2023-02-12 15:35:17
official_ayaz_ft,CmjznThPWVQ,17855442623871159,❤️❤️❤️❤️,0,2022-12-25 07:01:10
pandit_divyansh_churariya_,CmjznThPWVQ,17862449450810812,Hero 🔥🔥,1,2022-12-25 06:59:11
muskan_sadh29,CmjznThPWVQ,18260972380118195,🔥🔥,0,2022-12-25 01:40:12
__r_s.______,CmjznThPWVQ,17976244813789746,Brother 🔥,0,2022-12-24 18:39:57
__r_s.______,CmjznThPWVQ,18243733198147095,🔥🔥🔥🔥🔥,0,2022-12-24 18:39:54
_nikhil_joshi_45,CmjznThPWVQ,17962683899022381,🔥🔥,0,2022-12-24 18:24:27
harshita_chaubey03,CmjznThPWVQ,17853929495880580,🔥❤,0,2022-12-24 18:04:32
diwan.shivansh.rajput,CmjznThPWVQ,17983699147759376,🙌❤️,0,2022-12-24 17:50:53
mdaasif6600,CmR409CSNmt,17945127482316623,❤️❤️❤️,1,2022-12-18 11:00:12
official_ayaz_ft,CmR409CSNmt,18167371402266640,❤️❤️,1,2022-12-18 04:46:42
rupesh.raiii,CmR409CSNmt,18339934729019333,🔥🔥,1,2022-12-18 03:17:38
_luckyyy._.26,CmR409CSNmt,18034502074424611,🔥🔥,1,2022-12-18 02:49:44
pandit_divyansh_churariya_,CmR409CSNmt,17956381178478738,❤️🔥🔥,1,2022-12-18 02:36:17
shivam_deolia,CmR409CSNmt,17957925893264001,🔥🔥,1,2022-12-18 01:11:13
aakash_jain_patna,CmR409CSNmt,17956947191260062,🔥❤️,1,2022-12-17 19:30:14
__r_s.______,CmR409CSNmt,17863256987837654,😍😍😍😍,1,2022-12-17 19:10:57
__r_s.______,CmR409CSNmt,17953167605340371,🔥🔥🔥,1,2022-12-17 19:10:56
piyush_rajak3,CmR409CSNmt,17852754527877696,Maraj😍🙌❤️,1,2022-12-17 19:00:50
shresth_sharma__,CmCa4vmSvVL,18226785742087883,bhaii ❤️❤️❤️❤️🔥🔥🔥🔥,1,2022-12-11 18:40:45
anujrazput672,CldfQvFvhQo,17945427635251939,🔥🔥🙌,1,2022-11-28 07:20:46
aayushhh._.94,CldfQvFvhQo,17975135440746444,🔥🔥🔥,1,2022-11-27 11:14:03
aayushhh._.94,CldfQvFvhQo,17945312297268481,🙌🙌🙌,1,2022-11-27 11:14:02
aayushhh._.94,CldfQvFvhQo,17969753059949040,❤️❤️,1,2022-11-27 11:14:01
official_ayaz_ft,CjU8vN9vEPD,18184167517239774,❤️❤️❤️,0,2022-10-05 16:42:09
nishant12804,CjU8vN9vEPD,18031444537396561,🔥🔥,0,2022-10-05 10:41:50
shayari___lovers1,CjU8vN9vEPD,17890711529647120,𝗣𝗿𝗼𝗺𝗼𝘁𝗲 𝗢𝗻 💌 @world_ultimate_promotion,0,2022-10-05 09:54:54
ramankiledar,CjBlWA9vdtU,18002195419500713,🔥👏🙌,1,2022-09-28 16:04:51
jyotii_jain_,CjBlWA9vdtU,18231393769183946,Nice place wt is it,1,2022-09-28 09:06:38
harshita_chaubey03,CjBlWA9vdtU,17949026711323528,😛🔥,1,2022-09-28 02:40:00
dmanya13,CjBlWA9vdtU,18321867478030139,🔥🔥,1,2022-09-28 01:57:52
aayushhh._.94,CjBlWA9vdtU,17851725983834183,🔥🔥🔥,1,2022-09-28 00:06:44
aayushhh._.94,CjBlWA9vdtU,18323532337045070,😍😍😍,1,2022-09-28 00:06:43
official_ayaz_ft,Chyizf0KTqh,17918295500555048,❤️,1,2022-08-28 06:01:51
aayushhh._.94,Chyizf0KTqh,18188963458169197,❤️❤️,1,2022-08-28 05:02:30
aayushhh._.94,Chyizf0KTqh,18314956396043961,Brother 😍😍,1,2022-08-28 05:02:29
aayushhh._.94,Chyizf0KTqh,18041844775366850,🔥🔥,1,2022-08-28 05:02:27
official_ayaz_ft,Cf2D7k5qOEY,17959522615883405,🙌🙌,1,2022-07-13 04:30:43
khan_sameer_0922,CeuIjzoKCV-,18032140432342947,😍,1,2022-06-13 03:51:40
aayushhh._.94,CeuIjzoKCV-,17906969552594683,🔥🔥😍,1,2022-06-13 03:37:53
harshitaagarwal2019,CdQ5dmYKZWu,18201564559092042,Radhe Radhe🙌,0,2022-06-16 05:29:50
shreyansh._.chourasiya,CdQ5dmYKZWu,18305195125012868,Mst,0,2022-05-22 16:04:35
shreyansh._.chourasiya,CdQ5dmYKZWu,17953083514868895,🔥🔥🔥🔥,0,2022-05-22 16:04:30
official_ayaz_ft,CdQ5dmYKZWu,17945265337941993,❤️❤️,1,2022-05-08 08:27:25
dixitji_4112,CdQ5dmYKZWu,17903283371575777,❤️❤️,1,2022-05-08 02:57:04
yadav_nikky_94,CdQ5dmYKZWu,17938427468095284,🔥🔥,1,2022-05-08 01:49:35
pinkey_chaubey,CdQ5dmYKZWu,17877647063629993,❤️❤️,2,2022-05-07 20:24:11
aanchalnavneetjain,CdQ5dmYKZWu,17856561233714421,🔥🔥,1,2022-05-07 17:55:38
royal_sherni66,CaTswFPvbJU,18133379020253873,❤️,0,2022-03-06 11:30:32
royal_sherni66,CaTswFPvbJU,17926791935160191,❤️❤️,0,2022-03-06 11:30:31
deepak5552963,CaTswFPvbJU,17974287925505452,🔥🔥,0,2022-03-04 09:32:19
deepak5552963,CaTswFPvbJU,17955210598630116,🔥🔥,0,2022-03-04 09:32:18
__.pankaj_kushwaha___,CaTswFPvbJU,17934111262986321,❤️❤️❤️❤️,0,2022-02-24 13:59:19
__.pankaj_kushwaha___,CaTswFPvbJU,17911124390459650,🔥🔥🔥,0,2022-02-24 13:59:18
pinkey_chaubey,CaTswFPvbJU,17946878290763556,❤️,0,2022-02-23 19:22:14
_priyanshu_jain_,CaTswFPvbJU,17940222586893357,🔥,1,2022-02-23 16:35:38
nisha___writes,CZ0jMRNvdCH,17942687087075030,Check in chat box ☑️,0,2022-08-07 08:30:52
nisha___writes,CZ0jMRNvdCH,17968119556667146,😍😍😍,0,2022-08-07 08:30:49
nisha___writes,CZ0jMRNvdCH,17883778295646862,🔥🔥🔥,0,2022-08-07 08:30:47
gou_putra_chintu_yadav,CZ0jMRNvdCH,17903518739425674,Mere bhai❤️❤️❤️,1,2022-03-16 13:59:04
royal_sherni66,CZ0jMRNvdCH,18193549084196100,🔥,1,2022-03-06 11:30:39
royal_sherni66,CZ0jMRNvdCH,17915226563498338,🔥🔥,1,2022-03-06 11:30:37
royal_sherni66,CZ0jMRNvdCH,17922215807221158,😍,1,2022-03-06 11:30:36
royal_sherni66,CZ0jMRNvdCH,17981551753479201,😍,1,2022-03-06 11:30:35
singhramrajak,CZx-hk5vs4B,18042331688136268,🔥😍👏❤️,0,2024-11-11 11:54:59
6637.shivam,CZx-hk5vs4B,17952517841292100,Bhai apni property ka pura fayda uthata ha❤️❤️,0,2023-02-07 08:07:35
yadav_nikky_94,CZx-hk5vs4B,17928745076041390,🔥🔥,2,2022-02-10 07:39:57
official_ayaz_ft,CZx-hk5vs4B,17978088862480136,❤️❤️❤️,1,2022-02-10 03:49:46
bobyraja_ltp,CZx-hk5vs4B,17928166142078892,😍😍😍😍😍😍😍😍,1,2022-02-10 03:00:37
bobyraja_ltp,CZx-hk5vs4B,18208169263193350,🔥🔥,1,2022-02-10 03:00:33
dmanya13,CZhxCjkv1V9,17892560273554006,Slaying 🔥,1,2022-02-06 17:54:45
lomash_dixit,CZhxCjkv1V9,18032270653329879,🔥🔥,1,2022-02-04 11:28:59
_naitikchaubey_,CZhxCjkv1V9,18186050335093426,❤️❤️,1,2022-02-04 04:31:18
official_ayaz_ft,CZhxCjkv1V9,17963986939555569,Brother ❤️❤️,1,2022-02-04 04:26:27
official_ayaz_ft,CZhxCjkv1V9,17945431552738868,🙌🙌,1,2022-02-04 04:26:27
yadav_nikky_94,CZhxCjkv1V9,17854002452679688,🔥🔥,1,2022-02-04 02:15:52
dau_sohil,CY4GBMMv-P9,17884435247519311,Mera bhai ❤️🙌,0,2022-01-19 11:50:00
aryan_namdev_,CY4GBMMv-P9,17996931289404266,🔥🔥👏,0,2022-01-19 06:36:04
anujrazput672,CY4GBMMv-P9,17916635696240221,Looking,0,2022-01-19 05:31:27
tauheed_pathhan,CYimSuUPGaq,17921906771005267,❤❤❤❤,1,2022-01-12 08:25:35
tauheed_pathhan,CYimSuUPGaq,17897331605396067,👏👏👏👏,1,2022-01-12 08:25:32
tauheed_pathhan,CYimSuUPGaq,17921877005005903,😍😍😍😍,1,2022-01-12 08:25:30
tauheed_pathhan,CYimSuUPGaq,17915906612227807,🔥🔥🔥🔥,1,2022-01-12 08:25:29
yadav_nikky_94,CYimSuUPGaq,17914412165250078,🔥,0,2022-01-11 02:23:55
rachnasharma3687,CYhDHJkv6eN,17916535475639336,Wow it's look like Hollywood movie seen,0,2022-11-23 16:19:06
tauheed_pathhan,CYhDHJkv6eN,18192277915147229,🔥🔥🔥🔥🔥,1,2022-01-12 08:25:42
tauheed_pathhan,CYhDHJkv6eN,17981440240452795,😍😍😍😍😍,1,2022-01-12 08:25:40
aryannn_.076____,CYhDHJkv6eN,17934580099791558,❤️❤️,1,2022-01-10 16:01:48
mausam_rajpoot16,CYhDHJkv6eN,18093736126305152,❤️🔥🙌,1,2022-01-10 15:05:55
mdaasif6600,CYhDHJkv6eN,17935206238778073,🔥🔥,1,2022-01-10 13:54:13
aryan_namdev_,CWNTWSivuAj,17966232430484755,🔥🔥,1,2021-11-14 03:36:02
lomash_dixit,CWNTWSivuAj,17984864443423283,😍❤️,1,2021-11-13 14:08:11
manu_aryan_rawat_,CWNTWSivuAj,17900504411360723,🙌🔥,0,2021-11-13 11:06:18
__r_s.______,CWNTWSivuAj,17990411488393838,🔥🔥🔥,1,2021-11-13 10:09:33
_priyanshu_jain_,CWGjeQPvc6h,18266103178041524,❤️❤️,1,2021-11-11 19:29:32
pinkey_chaubey,CWGjeQPvc6h,17867022644624131,❤️,0,2021-11-11 09:54:49
maharaj_ata,CWGjeQPvc6h,17969284426465479,👶✨🌠,1,2021-11-11 08:06:25
s.n.3.h.a,CWGjeQPvc6h,17886987866523112,Congratulations😍❤️,1,2021-11-11 01:11:17
_naitikchaubey_,CWGjeQPvc6h,17878738043572869,Congratulations❤️🎉🥳,0,2021-11-10 16:47:36
6637.shivam,CWGjO2Cv-KA,18256215403111320,Pta Nhi Bhai ki kitni girlfriend hogi ek baat to ha Bhai acha admi ha,0,2022-10-06 11:24:11
pinkey_chaubey,CWGjO2Cv-KA,18153781156168377,Mera Laadla ❤️🔥,1,2021-11-11 09:54:43
_priyanshu_jain_,CWGjO2Cv-KA,17933884429766211,Shandar🔥,1,2021-11-11 04:32:06
__r_s.______,CWGjO2Cv-KA,17917092242085712,🔥🔥🔥,1,2021-11-11 02:50:15
vivektiwari_____,CWGjO2Cv-KA,17934072490763935,Gjb mere bhai❤️❤️❤️,1,2021-11-11 02:03:04
_raghavv1,CV3aBSZhJ5T,17897648660289257,😍😍🙌🙌,1,2021-11-05 05:07:21
_raghavv1,CV3aBSZhJ5T,18099616654273722,❤️❤️❤️❤️,1,2021-11-05 05:07:17
yadav_nikky_94,CV3aBSZhJ5T,18191341474131241,🔥🔥,1,2021-11-05 03:12:00
official_ayaz_ft,CV3aBSZhJ5T,17948221090579885,❤️❤️,1,2021-11-05 02:59:39
jay_raja__29,CV2i9flPrAq,17903214239185897,🔥🔥,1,2021-11-04 20:10:04
lomash_dixit,CV2i9flPrAq,17893354229438847,🔥❤️,1,2021-11-04 16:58:48
diwan.shivansh.rajput,CV2i9flPrAq,17934577678677939,Jaani🔥,1,2021-11-04 13:29:56
6637.shivam,CV2i9flPrAq,17945323759607087,Nice sir,1,2021-11-04 13:16:17
tauheed_pathhan,CRgdfaUDO7_,17918115139816803,👍👍👍👍,1,2021-09-03 07:24:49
shresth_sharma__,CRgdfaUDO7_,17912603701833024,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🙌🏻,1,2021-07-19 16:00:07
bundela____07,CRUgkcljzi0,17902335004984744,🔥🔥🔥,1,2021-07-16 14:31:36
lomash_dixit,CRUgkcljzi0,17872145648480757,Hero🔥🙌,1,2021-07-15 10:29:49
__r_s.______,CRUgkcljzi0,17913342418880811,🔥🔥🙌🙌,1,2021-07-15 05:37:06
yadav_nikky_94,CRUgkcljzi0,18005532916332615,🔥,1,2021-07-15 04:29:24
_raghavv1,CRUgkcljzi0,17914210465878925,😍😍😍😍,1,2021-07-15 04:16:31
_raghavv1,CRUgkcljzi0,17909118253939545,❤️❤️❤️❤️,1,2021-07-15 04:16:19
official_ayaz_ft,CRUgkcljzi0,17952162415477564,❤️❤️❤️,1,2021-07-15 03:16:26
